"","measure","location","sex","age","cause","metric","year","val","upper","lower"
"301641","Deaths","Central Sub-Saharan Africa","Male","All ages","HIV/AIDS","Percent",2014,0.039674051315138,0.0491027894131719,0.0313519279742809
"313290","Deaths","Western Sub-Saharan Africa","Male","All ages","Zika virus","Number",2014,0,0,0
"313292","Deaths","Western Sub-Saharan Africa","Male","All ages","Zika virus","Percent",2014,0,0,0
"318703","Deaths","Eastern Mediterranean Region","Male","All ages","Tuberculosis","Number",2011,59538.7053856537,77490.6200222143,46468.5095864872
"318705","Deaths","Eastern Mediterranean Region","Male","All ages","Tuberculosis","Percent",2011,0.0277693580572208,0.0355201851397888,0.0226187553508816
"318919","Deaths","Eastern Mediterranean Region","Male","All ages","HIV/AIDS","Number",2011,6819.82501369686,12184.2904413158,4274.02908039995
"318921","Deaths","Eastern Mediterranean Region","Male","All ages","HIV/AIDS","Percent",2011,0.00318585015700434,0.00575159760611466,0.00196505311938889
"328337","Deaths","Central Europe","Male","All ages","Tuberculosis","Number",2014,1867.68517143859,1922.02988100274,1811.06645599191
"328339","Deaths","Central Europe","Male","All ages","Tuberculosis","Percent",2014,0.00277402018074452,0.00285383204303798,0.00269225497515624
"328553","Deaths","Central Europe","Male","All ages","HIV/AIDS","Number",2014,421.769043421379,487.944115879008,380.057938528578
"328555","Deaths","Central Europe","Male","All ages","HIV/AIDS","Percent",2014,0.000626450353666806,0.000725366235524286,0.000563716115603373
"335596","Deaths","America","Male","All ages","Tuberculosis","Number",2014,13725.5751073234,14400.4000119413,13043.5870036105
"335598","Deaths","America","Male","All ages","Tuberculosis","Percent",2014,0.00395091099719267,0.0041166940330135,0.00377983708356758
"335812","Deaths","America","Male","All ages","HIV/AIDS","Number",2014,37034.264656557,39755.7164276478,35088.070531351
"335814","Deaths","America","Male","All ages","HIV/AIDS","Percent",2014,0.0106613765190968,0.0114595257266437,0.0100925744348383
"340014","Deaths","Latin America & Caribbean - WB","Male","All ages","HIV/AIDS","Number",2014,31658.2328687238,34400.55060609,29721.0932676288
"340016","Deaths","Latin America & Caribbean - WB","Male","All ages","HIV/AIDS","Percent",2014,0.0155691518333425,0.0169517783476584,0.0145715190340423
"341338","Deaths","World Bank Low Income","Male","All ages","Zika virus","Number",2014,0,0,0
"341340","Deaths","World Bank Low Income","Male","All ages","Zika virus","Percent",2014,0,0,0
"346144","Deaths","North America","Male","All ages","Tuberculosis","Number",2014,599.800786610304,622.489498837711,567.533051694624
"346146","Deaths","North America","Male","All ages","Tuberculosis","Percent",2014,0.000411597832205799,0.000427017920867514,0.000389652835352795
"346360","Deaths","North America","Male","All ages","HIV/AIDS","Number",2014,5576.56739007425,5626.88506132399,5523.99309610119
"346362","Deaths","North America","Male","All ages","HIV/AIDS","Percent",2014,0.00382678100420231,0.00386414043571707,0.00378822039130594
"346584","Deaths","Asia","Male","All ages","Zika virus","Number",2014,0,0,0
"346586","Deaths","Asia","Male","All ages","Zika virus","Percent",2014,0,0,0
"349139","Deaths","Western Pacific Region","Male","All ages","Zika virus","Number",2011,0,0,0
"349141","Deaths","Western Pacific Region","Male","All ages","Zika virus","Percent",2011,0,0,0
"354863","Deaths","Region of the Americas","Male","All ages","Tuberculosis","Number",2014,13725.5751073234,14400.4000119413,13043.5870036105
"354865","Deaths","Region of the Americas","Male","All ages","Tuberculosis","Percent",2014,0.00395091099719267,0.0041166940330135,0.00377983708356758
"355079","Deaths","Region of the Americas","Male","All ages","HIV/AIDS","Number",2014,37034.264656557,39755.7164276478,35088.070531351
"355081","Deaths","Region of the Americas","Male","All ages","HIV/AIDS","Percent",2014,0.0106613765190968,0.0114595257266437,0.0100925744348383
"359290","Deaths","African Region","Male","All ages","Tuberculosis","Number",2014,260645.882934173,290778.295151592,231412.800493307
"359292","Deaths","African Region","Male","All ages","Tuberculosis","Percent",2014,0.0603868293389503,0.0659349539672578,0.0548975417537739
"359506","Deaths","African Region","Male","All ages","HIV/AIDS","Number",2014,358120.894136692,440982.948144603,306578.66800289
"359508","Deaths","African Region","Male","All ages","HIV/AIDS","Percent",2014,0.0830306357074249,0.10139502808423,0.0699140873817157
"360818","Deaths","Africa","Male","All ages","Zika virus","Number",2014,0,0,0
"360820","Deaths","Africa","Male","All ages","Zika virus","Percent",2014,0,0,0
"364014","Deaths","World Bank Upper Middle Income","Male","All ages","Tuberculosis","Number",2011,93211.874625949,98634.3500159415,88492.4349733807
"364016","Deaths","World Bank Upper Middle Income","Male","All ages","Tuberculosis","Percent",2011,0.00919603840997644,0.0095175427734594,0.00894239650487548
"364230","Deaths","World Bank Upper Middle Income","Male","All ages","HIV/AIDS","Number",2011,165184.295989078,199894.836321823,145900.615502689
"364232","Deaths","World Bank Upper Middle Income","Male","All ages","HIV/AIDS","Percent",2011,0.0163063024892302,0.0198290847359826,0.0141733843017275
"367512","Deaths","Region of the Americas","Male","All ages","Zika virus","Number",2014,0,0,0
"367514","Deaths","Region of the Americas","Male","All ages","Zika virus","Percent",2014,0,0,0
"370328","Deaths","Asia","Male","All ages","Tuberculosis","Number",2014,528776.283849879,565897.80863918,492193.920714508
"370330","Deaths","Asia","Male","All ages","Tuberculosis","Percent",2014,0.0321519427739353,0.0343445782359907,0.0300832895007284
"370544","Deaths","Asia","Male","All ages","HIV/AIDS","Number",2014,101940.670757936,119681.792996005,91658.16296484
"370546","Deaths","Asia","Male","All ages","HIV/AIDS","Percent",2014,0.00619994972527392,0.00731092026048884,0.00550988844105577
"371068","Deaths","Sub-Saharan Africa - WB","Male","All ages","Zika virus","Number",2014,0,0,0
"371070","Deaths","Sub-Saharan Africa - WB","Male","All ages","Zika virus","Percent",2014,0,0,0
"372391","Deaths","South-East Asia Region","Male","All ages","Zika virus","Number",2014,0,0,0
"3723931","Deaths","South-East Asia Region","Male","All ages","Zika virus","Percent",2014,0,0,0
"378781","Deaths","European Region","Male","All ages","Tuberculosis","Number",2014,22029.8800978653,22454.3077953336,21555.4011701042
"378783","Deaths","European Region","Male","All ages","Tuberculosis","Percent",2014,0.00483325076211245,0.00492299058736048,0.00473517510679899
"378997","Deaths","European Region","Male","All ages","HIV/AIDS","Number",2014,22395.444615862,22597.2552688127,22195.9333654824
"378999","Deaths","European Region","Male","All ages","HIV/AIDS","Percent",2014,0.00491349950455991,0.00496959867798126,0.00485465803795143
"382591","Deaths","Eastern Mediterranean Region","Male","All ages","Tuberculosis","Number",2014,58461.7939329813,76636.5522250656,45350.1105033406
"382593","Deaths","Eastern Mediterranean Region","Male","All ages","Tuberculosis","Percent",2014,0.0257806237272399,0.0328167832703933,0.0211594960077485
"382807","Deaths","Eastern Mediterranean Region","Male","All ages","HIV/AIDS","Number",2014,7717.66566092654,15501.7605477097,4558.83636075581
"382809","Deaths","Eastern Mediterranean Region","Male","All ages","HIV/AIDS","Percent",2014,0.00341077157888251,0.00683191595838965,0.00197856018811496
"384491","Deaths","Southeast Asia","Male","All ages","Zika virus","Number",2016,0,0,0
"384493","Deaths","Southeast Asia","Male","All ages","Zika virus","Percent",2016,0,0,0
"384719","Deaths","World Bank Lower Middle Income","Male","All ages","Zika virus","Number",2011,0,0,0
"384721","Deaths","World Bank Lower Middle Income","Male","All ages","Zika virus","Percent",2011,0,0,0
"387565","Deaths","Europe","Male","All ages","Zika virus","Number",2014,0,0,0
"387567","Deaths","Europe","Male","All ages","Zika virus","Percent",2014,0,0,0
"391035","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Number",2014,0,0,0
"391037","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Percent",2014,0,0,0
"394291","Deaths","Tropical Latin America","Male","All ages","Zika virus","Number",2014,0,0,0
"394293","Deaths","Tropical Latin America","Male","All ages","Zika virus","Percent",2014,0,0,0
"394950","Deaths","World Bank High Income","Male","All ages","HIV/AIDS","Number",2014,10517.5713917669,10972.7881533431,10277.1272189497
"394952","Deaths","World Bank High Income","Male","All ages","HIV/AIDS","Percent",2014,0.00210835334325471,0.00219628834201625,0.00205866503406044
"403217","Deaths","Andean Latin America","Male","All ages","Zika virus","Number",2014,0,0,0
"403219","Deaths","Andean Latin America","Male","All ages","Zika virus","Percent",2014,0,0,0
"403733","Deaths","High-income North America","Male","All ages","Tuberculosis","Number",2014,602.017913161625,624.787473571895,569.672430736238
"403735","Deaths","High-income North America","Male","All ages","Tuberculosis","Percent",2014,0.000413117559656295,0.000428579030610316,0.000391127192080017
"403949","Deaths","High-income North America","Male","All ages","HIV/AIDS","Number",2014,5571.32130055354,5621.79241360204,5518.71704979683
"403951","Deaths","High-income North America","Male","All ages","HIV/AIDS","Percent",2014,0.00382316510717335,0.0038604338210278,0.0037846880987606
"407454","Deaths","Western Pacific Region","Male","All ages","Zika virus","Number",2014,0,0,0
"407456","Deaths","Western Pacific Region","Male","All ages","Zika virus","Percent",2014,0,0,0
"413623","Deaths","North America","Male","All ages","Zika virus","Number",2014,0,0,0
"413625","Deaths","North America","Male","All ages","Zika virus","Percent",2014,0,0,0
"413843","Deaths","World Bank Upper Middle Income","Male","All ages","Tuberculosis","Number",2014,80334.2701284722,85397.9051346071,75578.7718788601
"413845","Deaths","World Bank Upper Middle Income","Male","All ages","Tuberculosis","Percent",2014,0.00775771852014931,0.00804270624763582,0.00752653802798322
"414059","Deaths","World Bank Upper Middle Income","Male","All ages","HIV/AIDS","Number",2014,154499.342154756,186627.641322828,135777.084024329
"414061","Deaths","World Bank Upper Middle Income","Male","All ages","HIV/AIDS","Percent",2014,0.0149300164176741,0.0181643060585184,0.0129511929394677
"416739","Deaths","Caribbean","Male","All ages","Zika virus","Number",2014,0,0,0
"416741","Deaths","Caribbean","Male","All ages","Zika virus","Percent",2014,0,0,0
"425211","Deaths","Southern Latin America","Male","All ages","Tuberculosis","Number",2015,793.228361852119,828.975371420409,756.418732042165
"425213","Deaths","Southern Latin America","Male","All ages","Tuberculosis","Percent",2015,0.00327309204461225,0.00341587354294489,0.00312176239501741
"425427","Deaths","Southern Latin America","Male","All ages","HIV/AIDS","Number",2015,1833.584608313,1861.16555808466,1803.02656923333
"425429","Deaths","Southern Latin America","Male","All ages","HIV/AIDS","Percent",2015,0.00756596551004326,0.00769290916351397,0.00743607655963447
"427463","Deaths","Western Pacific Region","Male","All ages","Tuberculosis","Number",2014,78069.1893543235,84530.4028468111,72110.9120379695
"427465","Deaths","Western Pacific Region","Male","All ages","Tuberculosis","Percent",2014,0.0102078148234835,0.0109193419443868,0.00957833754133736
"4276791","Deaths","Western Pacific Region","Male","All ages","HIV/AIDS","Number",2014,32159.239050434,36369.786806452,29113.9586813178
"4276811","Deaths","Western Pacific Region","Male","All ages","HIV/AIDS","Percent",2014,0.00420998035925992,0.00493046668918885,0.00369324968403843
"428123","Deaths","Latin America & Caribbean - WB","Male","All ages","Tuberculosis","Number",2003,16406.2241765246,17076.210104187,15753.5692750339
"428125","Deaths","Latin America & Caribbean - WB","Male","All ages","Tuberculosis","Percent",2003,0.00942689370606544,0.0097505725100485,0.00910157839743535
"428421","Deaths","East Asia","Male","All ages","Zika virus","Number",2014,0,0,0
"428423","Deaths","East Asia","Male","All ages","Zika virus","Percent",2014,0,0,0
"429081","Deaths","Oceania","Male","All ages","Tuberculosis","Number",2016,1178.51605752011,1642.22360249158,815.774013734831
"429083","Deaths","Oceania","Male","All ages","Tuberculosis","Percent",2016,0.0224810180210978,0.0289811308640275,0.0169469552382663
"429297","Deaths","Oceania","Male","All ages","HIV/AIDS","Number",2016,1802.36779357413,4961.72418973663,541.719531760893
"429299","Deaths","Oceania","Male","All ages","HIV/AIDS","Percent",2016,0.0339794973567181,0.0919597597596535,0.0104707488044724
"432999","Deaths","Latin America & Caribbean - WB","Male","All ages","Tuberculosis","Number",2014,13138.9532924244,13815.8689083146,12464.2303812219
"433001","Deaths","Latin America & Caribbean - WB","Male","All ages","Tuberculosis","Percent",2014,0.00646044417169029,0.0067240774674156,0.00621165308252301
"433605","Deaths","World Bank High Income","Male","All ages","Zika virus","Number",2014,0,0,0
"433607","Deaths","World Bank High Income","Male","All ages","Zika virus","Percent",2014,0,0,0
"444968","Deaths","Commonwealth Middle Income","Male","All ages","Tuberculosis","Number",2014,417161.747571835,451057.382972589,381896.600366035
"444970","Deaths","Commonwealth Middle Income","Male","All ages","Tuberculosis","Percent",2014,0.0561893283534933,0.0594767045734025,0.0524559143199601
"445230","Deaths","High-income North America","Male","All ages","Zika virus","Number",2015,0.0382790245911403,0.159398088730312,0
"445232","Deaths","High-income North America","Male","All ages","Zika virus","Percent",2015,2.55371502473395e-08,1.06142917039733e-07,0
"449346","Deaths","Commonwealth Middle Income","Male","All ages","HIV/AIDS","Number",2014,204966.418465736,254894.32917104,176159.868910132
"449348","Deaths","Commonwealth Middle Income","Male","All ages","HIV/AIDS","Percent",2014,0.0276196180545004,0.034100238078271,0.0235378201682921
"451254","Deaths","South Asia - WB","Male","All ages","Tuberculosis","Number",2014,371235.914366127,404716.669857471,338758.507843689
"451256","Deaths","South Asia - WB","Male","All ages","Tuberculosis","Percent",2014,0.0582006899899446,0.0619343250488731,0.0542269043373388
"451470","Deaths","South Asia - WB","Male","All ages","HIV/AIDS","Number",2014,45680.8619364636,60089.1853523452,38963.9991501203
"451472","Deaths","South Asia - WB","Male","All ages","HIV/AIDS","Percent",2014,0.00716832834203259,0.00938695428727768,0.00608352081856395
"454325","Deaths","Central Sub-Saharan Africa","Male","All ages","Tuberculosis","Number",2015,45062.6462759567,57573.2274725881,35253.0573151557
"454327","Deaths","Central Sub-Saharan Africa","Male","All ages","Tuberculosis","Percent",2015,0.0926832423694166,0.113824678740955,0.0758989714906411
"454541","Deaths","Central Sub-Saharan Africa","Male","All ages","HIV/AIDS","Number",2015,18308.1673269662,22672.1922477333,14959.4111637674
"454543","Deaths","Central Sub-Saharan Africa","Male","All ages","HIV/AIDS","Percent",2015,0.0377861850507514,0.047285515700302,0.0299393109430818
"456988","Deaths","Africa","Male","All ages","Tuberculosis","Number",2015,273720.135545989,309193.57872614,242715.382308168
"456990","Deaths","Africa","Male","All ages","Tuberculosis","Percent",2015,0.0549370026388301,0.0601586685244768,0.0499161001731846
"459356","Deaths","Africa","Male","All ages","HIV/AIDS","Number",2015,349796.574732359,431167.094453978,299619.185468369
"459358","Deaths","Africa","Male","All ages","HIV/AIDS","Percent",2015,0.0702784976519771,0.0861283778743355,0.05911473935581
"463044","Deaths","Australasia","Male","All ages","Zika virus","Number",2014,0,0,0
"463046","Deaths","Australasia","Male","All ages","Zika virus","Percent",2014,0,0,0
"463944","Deaths","Western Europe","Male","All ages","Zika virus","Number",2014,0,0,0
"463946","Deaths","Western Europe","Male","All ages","Zika virus","Percent",2014,0,0,0
"464164","Deaths","Commonwealth High Income","Male","All ages","Tuberculosis","Number",2015,432.448477032228,457.863191829691,403.39126039911
"464166","Deaths","Commonwealth High Income","Male","All ages","Tuberculosis","Percent",2015,0.000805138303339651,0.000852392746035456,0.000751475270501564
"464380","Deaths","Commonwealth High Income","Male","All ages","HIV/AIDS","Number",2015,713.970085939926,743.751928252209,692.677799472539
"464382","Deaths","Commonwealth High Income","Male","All ages","HIV/AIDS","Percent",2015,0.00132929838921658,0.00138557969459925,0.00128764212118874
"465279","Deaths","Eastern Europe","Male","All ages","Tuberculosis","Number",2016,11644.2985995379,12069.8626383763,11279.067251712
"465281","Deaths","Eastern Europe","Male","All ages","Tuberculosis","Percent",2016,0.00827804471416405,0.00858213490298644,0.00802073564857402
"465495","Deaths","Eastern Europe","Male","All ages","HIV/AIDS","Number",2016,20873.7104617902,21099.2296099517,20652.7110089472
"465497","Deaths","Eastern Europe","Male","All ages","HIV/AIDS","Percent",2016,0.0148393818484122,0.0150106207797068,0.01467615759098
"465947","Deaths","America","Male","All ages","Zika virus","Number",2015,9.39269862990171,12.0431345054713,6.9803947021101
"465949","Deaths","America","Male","All ages","Zika virus","Percent",2015,2.6432772068752e-06,3.38510262945609e-06,1.96690639738859e-06
"466611","Deaths","Eastern Sub-Saharan Africa","Male","All ages","Tuberculosis","Number",2015,118498.092181876,138336.642634089,99574.5680228277
"466613","Deaths","Eastern Sub-Saharan Africa","Male","All ages","Tuberculosis","Percent",2015,0.0814052576064616,0.0929074754284619,0.0710737417385305
"471124","Deaths","Europe","Male","All ages","Tuberculosis","Number",2015,17974.6266941964,18556.9629468435,17515.7753654644
"471126","Deaths","Europe","Male","All ages","Tuberculosis","Percent",2015,0.00408349842756697,0.00421125002369885,0.00398503673761378
"471340","Deaths","Europe","Male","All ages","HIV/AIDS","Number",2015,22892.7912552598,23099.2636135783,22670.8329334419
"471342","Deaths","Europe","Male","All ages","HIV/AIDS","Percent",2015,0.00520088284305966,0.00526146932271507,0.00514214279732814
"471593","Deaths","Commonwealth Middle Income","Male","All ages","Zika virus","Number",2015,0.882531297716834,1.35136130507309,0.507343128862543
"471595","Deaths","Commonwealth Middle Income","Male","All ages","Zika virus","Percent",2015,1.19619536208815e-07,1.84269814918387e-07,6.75096984795443e-08
"475413","Deaths","Oceania","Male","All ages","Zika virus","Number",2016,0,0,0
"475415","Deaths","Oceania","Male","All ages","Zika virus","Percent",2016,0,0,0
"476485","Deaths","African Region","Male","All ages","Zika virus","Number",2015,0,0,0
"476487","Deaths","African Region","Male","All ages","Zika virus","Percent",2015,0,0,0
"484583","Deaths","South-East Asia Region","Male","All ages","Tuberculosis","Number",2015,382867.55582347,414230.381559271,348158.06077065
"484585","Deaths","South-East Asia Region","Male","All ages","Tuberculosis","Percent",2015,0.0555731490109969,0.0588433600371404,0.0513074750951035
"484799","Deaths","South-East Asia Region","Male","All ages","HIV/AIDS","Number",2015,58388.4415939729,69153.9257650911,51915.0373624391
"484801","Deaths","South-East Asia Region","Male","All ages","HIV/AIDS","Percent",2015,0.00848326759872893,0.0102060114411681,0.00738119328658482
"485243","Deaths","America","Male","All ages","Tuberculosis","Number",2015,13640.6530318776,14389.251721775,12917.7730798405
"485245","Deaths","America","Male","All ages","Tuberculosis","Percent",2015,0.00383867983265025,0.00401015870973674,0.00366688091505257
"485459","Deaths","America","Male","All ages","HIV/AIDS","Number",2015,36769.1575731325,39474.0886664845,34821.4892740456
"485461","Deaths","America","Male","All ages","HIV/AIDS","Percent",2015,0.0103488579881922,0.0110982981145109,0.00977312011148514
"491947","Deaths","Asia","Male","All ages","Zika virus","Number",2015,0,0,0
"491949","Deaths","Asia","Male","All ages","Zika virus","Percent",2015,0,0,0
"495562","Deaths","European Region","Male","All ages","Zika virus","Number",2015,0,0,0
"495564","Deaths","European Region","Male","All ages","Zika virus","Percent",2015,0,0,0
"497458","Deaths","African Region","Male","All ages","Tuberculosis","Number",2015,259275.527527327,292671.911256389,229710.879152784
"497460","Deaths","African Region","Male","All ages","Tuberculosis","Percent",2015,0.0605992540507124,0.0665950903482891,0.0550153642078198
"497674","Deaths","African Region","Male","All ages","HIV/AIDS","Number",2015,345225.318198809,426860.252118511,295405.214808797
"497676","Deaths","African Region","Male","All ages","HIV/AIDS","Percent",2015,0.0807642158653193,0.0988867912910142,0.0678410749612514
"3524","Deaths","Region of the Americas","Male","All ages","Zika virus","Number",2015,9.39269862990171,12.0431345054713,6.9803947021101
"3526","Deaths","Region of the Americas","Male","All ages","Zika virus","Percent",2015,2.6432772068752e-06,3.38510262945609e-06,1.96690639738859e-06
"5838","Deaths","European Region","Male","All ages","Tuberculosis","Number",2015,21537.7051988095,22162.0678929992,21041.4110845318
"5840","Deaths","European Region","Male","All ages","Tuberculosis","Percent",2015,0.00460667843195132,0.00473439087080873,0.00451290974402092
"6054","Deaths","European Region","Male","All ages","HIV/AIDS","Number",2015,23791.4936399415,24003.4659003521,23569.6909330625
"6056","Deaths","European Region","Male","All ages","HIV/AIDS","Percent",2015,0.00508881570732409,0.00514915104819074,0.00502896780626035
"8768","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Number",2015,0,0,0
"8770","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Percent",2015,0,0,0
"10216","Deaths","Central Europe","Male","All ages","Zika virus","Number",2016,0,0,0
"10218","Deaths","Central Europe","Male","All ages","Zika virus","Percent",2016,0,0,0
"10436","Deaths","Southeast Asia","Male","All ages","Tuberculosis","Number",2016,109247.552296533,121239.752289733,97172.7189658327
"10438","Deaths","Southeast Asia","Male","All ages","Tuberculosis","Percent",2016,0.0466173225029801,0.0494253146685496,0.0441519905143225
"10652","Deaths","Southeast Asia","Male","All ages","HIV/AIDS","Number",2016,32611.9305212623,38206.7432908425,28989.0307926534
"10654","Deaths","Southeast Asia","Male","All ages","HIV/AIDS","Percent",2016,0.0139441830358522,0.0166015960340438,0.0120539095413082
"12356","Deaths","Western Pacific Region","Male","All ages","Zika virus","Number",2015,0,0,0
"12358","Deaths","Western Pacific Region","Male","All ages","Zika virus","Percent",2015,0,0,0
"16232","Deaths","World Bank Upper Middle Income","Male","All ages","Tuberculosis","Number",2015,77478.1293412642,82644.5531155698,72643.3488212512
"16234","Deaths","World Bank Upper Middle Income","Male","All ages","Tuberculosis","Percent",2015,0.0074150470556037,0.00771012976584011,0.0071844226291952
"16448","Deaths","World Bank Upper Middle Income","Male","All ages","HIV/AIDS","Number",2015,159397.042394881,191887.353237665,139996.455100153
"16450","Deaths","World Bank Upper Middle Income","Male","All ages","HIV/AIDS","Percent",2015,0.0152698668119978,0.0186508221644814,0.0130543484005769
"19984","Deaths","World Bank Lower Middle Income","Male","All ages","Zika virus","Number",2015,0.534283461695121,0.894727323125866,0.240472927315669
"19986","Deaths","World Bank Lower Middle Income","Male","All ages","Zika virus","Percent",2015,4.75899886000308e-08,7.9442852554849e-08,2.19055193014774e-08
"34822","Deaths","East Asia","Male","All ages","Zika virus","Number",2016,0,0,0
"34824","Deaths","East Asia","Male","All ages","Zika virus","Percent",2016,0,0,0
"39097","Deaths","Eastern Sub-Saharan Africa","Male","All ages","HIV/AIDS","Number",2011,176705.144393339,215362.341987312,148859.307549605
"39099","Deaths","Eastern Sub-Saharan Africa","Male","All ages","HIV/AIDS","Percent",2011,0.116490234235884,0.140685770244163,0.098155441549185
"40216","Deaths","Southeast Asia","Male","All ages","Zika virus","Number",2015,0,0,0
"40218","Deaths","Southeast Asia","Male","All ages","Zika virus","Percent",2015,0,0,0
"40444","Deaths","Southern Latin America","Male","All ages","Zika virus","Number",2016,0.14182876316829,0.361150927422507,0
"40446","Deaths","Southern Latin America","Male","All ages","Zika virus","Percent",2016,5.69054702599275e-07,1.44825993351223e-06,0
"41104","Deaths","High-income Asia Pacific","Male","All ages","Tuberculosis","Number",2015,3914.73960576777,4187.53634683915,3473.94311739136
"41106","Deaths","High-income Asia Pacific","Male","All ages","Tuberculosis","Percent",2015,0.00474243187712694,0.00507286822101858,0.00421273434118291
"41320","Deaths","High-income Asia Pacific","Male","All ages","HIV/AIDS","Number",2015,302.807145636376,310.302154559042,295.02416892947
"41322","Deaths","High-income Asia Pacific","Male","All ages","HIV/AIDS","Percent",2015,0.000366829353699144,0.000376247226206195,0.000357420716811088
"41448","Deaths","Oceania","Male","All ages","Zika virus","Number",2014,0,0,0
"41450","Deaths","Oceania","Male","All ages","Zika virus","Percent",2014,0,0,0
"46818","Deaths","High-income Asia Pacific","Male","All ages","Zika virus","Number",2015,0,0,0
"46820","Deaths","High-income Asia Pacific","Male","All ages","Zika virus","Percent",2015,0,0,0
"47038","Deaths","Australasia","Male","All ages","Tuberculosis","Number",2015,57.6843077720209,69.4129178473176,48.7246962863943
"47040","Deaths","Australasia","Male","All ages","Tuberculosis","Percent",2015,0.000608134531726978,0.000731058325856251,0.000513609852722986
"47254","Deaths","Australasia","Male","All ages","HIV/AIDS","Number",2015,50.6354254611369,52.3657043828485,48.9218159810488
"47256","Deaths","Australasia","Male","All ages","HIV/AIDS","Percent",2015,0.000533845550171302,0.000551848070135161,0.000515833368678581
"50850","Deaths","Commonwealth Middle Income","Male","All ages","Tuberculosis","Number",2011,410134.272750498,443495.272426816,374703.068103506
"50852","Deaths","Commonwealth Middle Income","Male","All ages","Tuberculosis","Percent",2011,0.0550598824337706,0.0584015096328799,0.0514007946744315
"51066","Deaths","Commonwealth Middle Income","Male","All ages","HIV/AIDS","Number",2011,245714.368064346,302605.264497706,212164.315197701
"51068","Deaths","Commonwealth Middle Income","Male","All ages","HIV/AIDS","Percent",2011,0.0330066017734033,0.0403512982227942,0.0282621058628663
"62781","Deaths","Latin America & Caribbean - WB","Male","All ages","Tuberculosis","Number",2015,13036.0347237003,13773.9657928303,12327.454480512
"62783","Deaths","Latin America & Caribbean - WB","Male","All ages","Tuberculosis","Percent",2015,0.00629437576207444,0.00656437123096249,0.00603488828634879
"68825","Deaths","South Asia - WB","Male","All ages","Tuberculosis","Number",2015,353406.620223053,385163.855766651,319469.745819501
"68827","Deaths","South Asia - WB","Male","All ages","Tuberculosis","Percent",2015,0.0556522610018811,0.0591410386000217,0.0513175958481104
"69041","Deaths","South Asia - WB","Male","All ages","HIV/AIDS","Number",2015,39220.043526796,53136.5323000381,32865.0029429201
"69043","Deaths","South Asia - WB","Male","All ages","HIV/AIDS","Percent",2015,0.00618304101262314,0.0083762829236823,0.00511355119057556
"72499","Deaths","East Asia & Pacific - WB","Male","All ages","Tuberculosis","Number",2015,148303.086568006,161733.437049271,135798.58906036
"72501","Deaths","East Asia & Pacific - WB","Male","All ages","Tuberculosis","Percent",2015,0.0160332374177913,0.0175545612269653,0.0147294209848141
"72715","Deaths","East Asia & Pacific - WB","Male","All ages","HIV/AIDS","Number",2015,56409.2122928803,64169.8894843263,50911.767504574
"72717","Deaths","East Asia & Pacific - WB","Male","All ages","HIV/AIDS","Percent",2015,0.00610418843863508,0.00715154383128625,0.00529647022386935
"74917","Deaths","Europe & Central Asia - WB","Male","All ages","Zika virus","Number",2015,0,0,0
"74919","Deaths","Europe & Central Asia - WB","Male","All ages","Zika virus","Percent",2015,0,0,0
"77149","Deaths","Sub-Saharan Africa - WB","Male","All ages","Tuberculosis","Number",2015,270878.085944821,306248.139814687,240020.376113258
"77151","Deaths","Sub-Saharan Africa - WB","Male","All ages","Tuberculosis","Percent",2015,0.0616105076078086,0.0675804986844959,0.055944886391119
"77365","Deaths","Sub-Saharan Africa - WB","Male","All ages","HIV/AIDS","Number",2015,348603.727036647,429835.659060448,298333.521572948
"77367","Deaths","Sub-Saharan Africa - WB","Male","All ages","HIV/AIDS","Percent",2015,0.0793707988094218,0.0971390242246065,0.0664672065759991
"79949","Deaths","Middle East & North Africa - WB","Male","All ages","Zika virus","Number",2015,0,0,0
"79951","Deaths","Middle East & North Africa - WB","Male","All ages","Zika virus","Percent",2015,0,0,0
"81842","Deaths","Commonwealth Middle Income","Male","All ages","Zika virus","Number",2008,0,0,0
"81844","Deaths","Commonwealth Middle Income","Male","All ages","Zika virus","Percent",2008,0,0,0
"83988","Deaths","East Asia","Male","All ages","Tuberculosis","Number",2016,33457.3025127414,38712.9700801886,28494.2977557705
"83990","Deaths","East Asia","Male","All ages","Tuberculosis","Percent",2016,0.00541729618028408,0.00566414659189764,0.00521937446157645
"84204","Deaths","East Asia","Male","All ages","HIV/AIDS","Number",2016,22758.0619642428,25359.8305655839,20838.8608581077
"84206","Deaths","East Asia","Male","All ages","HIV/AIDS","Percent",2016,0.00370448312930019,0.00443589209324794,0.00316140542756589
"85843","Deaths","Southern Latin America","Male","All ages","Zika virus","Number",2015,0.121882537764469,0.315313661684463,0
"85845","Deaths","Southern Latin America","Male","All ages","Zika virus","Percent",2015,5.02899028251956e-07,1.30132512907497e-06,0
"863071","Deaths","Australasia","Male","All ages","Tuberculosis","Number",2012,54.0240997124153,62.1965632078341,47.0649521009859
"863091","Deaths","Australasia","Male","All ages","Tuberculosis","Percent",2012,0.000609785274354495,0.000704953612646611,0.000530884808087903
